date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:08	451912/451912	---MCZ	200	added ('OK')	text/html	etag:W/%226e548-SM+r+dd/hasELMe4t0iROorsLDg%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:59:10	434700/434700	---MCZ	200	added ('OK')	text/html	etag:W/%226a20c-AdecnhRPEHj/2NQP+AG2pvGEy6A%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/book-of-mormon-experiment	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/book-of-mormon-experiment.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:59:11	264129/264129	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22407c1-NM3/M9dsBNJeejXBvh9vPzbTFKk%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/GET	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/GET.71.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:59:12	264131/264131	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22407c3-Pa7YIgOydRhj/31hFHBYpumCqxI%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/POST	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/POST.72.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:59:13	11859/11859	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Dec%202025%2018:59:13%20GMT	https://practice.pokealec.com/wp-login.php?redirect_to=https%3A%2F%2Fpractice.pokealec.com%2Fwp-admin%2F%26reauth=1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-login42a4.html	(from https://practice.pokealec.com/wp-admin/)
11:59:14	2226/2226	---MCZ	200	added ('OK')	application/json	date:Sat,%2027%20Dec%202025%2018:59:14%20GMT	https://practice.pokealec.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fpractice.pokealec.com%2F%3Fp%3D1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/index7ead.json	(from https://practice.pokealec.com/?p=1)
11:59:14	1652/1652	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2278440ddb989a79b04d3ce1141bc63907%22	https://practice.pokealec.com/?feed=rss2&p=1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/indexe539.html	(from https://practice.pokealec.com/?p=1)
11:59:15	2379/2379	---MCZ	200	added ('OK')	text/xml	date:Sat,%2027%20Dec%202025%2018:59:15%20GMT	https://practice.pokealec.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fpractice.pokealec.com%2F%3Fp%3D1&format=xml	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/index3b21.php	(from https://practice.pokealec.com/?p=1)
11:59:18	2250/2250	---MCZ	200	added ('OK')	application/json	date:Sat,%2027%20Dec%202025%2018:59:18%20GMT	https://practice.pokealec.com/index.php?rest_route=/wp/v2/posts/1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/indexd47e.json	(from https://practice.pokealec.com/?p=1)
11:59:19	3026/3026	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2004%20Sep%202024%2008:06:10%20GMT	https://practice.pokealec.com/wp-includes/js/comment-reply.min.js?ver=6.9	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-includes/js/comment-reply.mind4d0.js	(from https://practice.pokealec.com/?p=1)
11:59:21	820/820	---MCZ	200	added ('OK')	application/json	date:Sat,%2027%20Dec%202025%2018:59:20%20GMT	https://practice.pokealec.com/index.php?rest_route=/wp/v2/users/1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/indexce84.json	(from https://practice.pokealec.com/?author=1)
11:59:21	142338/142338	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Dec%202025%2018:59:21%20GMT	https://practice.pokealec.com/?p=1&replytocom=1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/index301c.html	(from https://practice.pokealec.com/?p=1)
11:59:22	92564/92564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2014%20Mar%202025%2017:56:44%20GMT	https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/core/admin/fonts/modules.eot	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/themes/SpecialDivi/core/admin/fonts/modules.eot	(from https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/style.css)
11:59:22	1821/1821	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2278440ddb989a79b04d3ce1141bc63907%22	https://practice.pokealec.com/?feed=rss2&author=1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/index78a0.html	(from https://practice.pokealec.com/?author=1)
11:59:23	92564/92564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2014%20Mar%202025%2017:56:44%20GMT	https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/core/admin/fonts/modules.eot?	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/themes/SpecialDivi/core/admin/fonts/modulesd41d.eot	(from https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/style.css)
11:59:23	92476/92476	---M--	200	added ('OK')	font/woff	date:Fri,%2014%20Mar%202025%2017:56:44%20GMT	https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/core/admin/fonts/modules.woff	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/themes/SpecialDivi/core/admin/fonts/modules.woff	(from https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/style.css)
11:59:25	301078/301078	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2014%20Mar%202025%2017:56:44%20GMT	https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/core/admin/fonts/modules.svg	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/themes/SpecialDivi/core/admin/fonts/modules.svg	(from https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/style.css)
11:59:25	1422/1422	---M--	200	added ('OK')	image/gif	date:Fri,%2014%20Mar%202025%2017:56:45%20GMT	https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/includes/builder/styles/images/subscribe-loader.gif	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/themes/SpecialDivi/includes/builder/styles/images/subscribe-loader.gif	(from https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/style.css)
11:59:26	9427/9427	---M--	200	added ('OK')	image/gif	date:Fri,%2014%20Mar%202025%2017:56:45%20GMT	https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/includes/builder/styles/images/preloader.gif	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/themes/SpecialDivi/includes/builder/styles/images/preloader.gif	(from https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/style.css)
11:59:27	17119/17119	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Mar%202025%2017:56:44%20GMT	https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/epanel/shortcodes/images/shortcodes-sprite.png	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/themes/SpecialDivi/epanel/shortcodes/images/shortcodes-sprite.png	(from https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/style.css)
11:59:29	571696/571696	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:25:54%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QDcf6Vc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QDcf6Vc.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:30	572424/572424	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:25:53%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QLce6Vc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QLce6Vc.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:31	572428/572428	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:24:57%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QGke6Vc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QGke6Vc.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:32	570384/570384	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:24:57%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QDce6Vc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QDce6Vc.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:33	575100/575100	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:24:51%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QAUe6Vc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QAUe6Vc.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:34	572392/572392	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:24:56%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QOkZ6Vc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QOkZ6Vc.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:35	572252/572252	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:24:50%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QNAZ6Vc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QNAZ6Vc.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:36	572340/572340	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:24:57%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QLcZ6Vc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QLcZ6Vc.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:37	571048/571048	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:24:53%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QJ4Z6Vc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0kIpQlx3QUlC5A4PNr4C5OaxRsfNNlKbCePevHtVtX57DGjDU1QJ4Z6Vc.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:38	555880/555880	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:23:58%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyD9At9d.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyD9At9d.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:39	557140/557140	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:23:58%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyB9A99d.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyB9A99d.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:40	556924/556924	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:24:02%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyCjA99d.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyCjA99d.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:41	556328/556328	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:23:57%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyD9A99d.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyD9A99d.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:42	558180/558180	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:23:59%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyDPA99d.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyDPA99d.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:43	558412/558412	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:23:58%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyAjBN9d.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyAjBN9d.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:44	558012/558012	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:23:58%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyAaBN9d.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyAaBN9d.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:45	558324/558324	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:23:59%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyB9BN9d.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyB9BN9d.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
11:59:47	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2018:59:46%20GMT	http://fonts.gstatic.com/robots.txt		(from https://docs.google.com/document/d/1YkoysXgNSUTQvzjU7ML3i0pklHjqp0h9CtGNFeTbgSw/edit?usp=sharing)
12:00:39	0/0	---M--	200	added ('OK')	text/javascript	date:Sat,%2027%20Dec%202025%2018:59:47%20GMT	https://nonprofit.pokealec.com/?wordfence_lh=1%26hid%3DC13C1B4F1F6F63B847A017A4F534E1E9	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/indexe4b9.html	(from https://nonprofit.pokealec.com/?wordfence_lh=1%26hid=C13C1B4F1F6F63B847A017A4F534E1E9)
12:04:59	557216/557216	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:24:00%20GMT	https://fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyBUBN9d.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/notosans/v42/o-0mIpQlx3QUlC5A4PNB6Ryti20_6n1iPHjcz6L1SoM-jCpoiyBUBN9d.ttf	(from https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap)
12:08:57	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:07:31%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/following-jesus-christ	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus/following-jesus-christ.9c.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/jesus-in-the-book-of-mormon)
12:09:00	427155/427155	---M-Z	200	added ('OK')	text/html	etag:W/%2268493-QurXNVg5fjKAHqytw4NaeLhG8oo%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/god/gods-love	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/god/gods-love.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/jesus-in-the-book-of-mormon)
12:09:02	647076/647076	---MCZ	200	added ('OK')	text/html	etag:W/%229dfa4-I4yc51w8jDkE9uNmalaGRzo7vCM%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/videos	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus/videos.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/videos)
12:09:07	600956/600956	---MCZ	200	added ('OK')	text/html	etag:W/%2292b7c-2Tr6doPNFyqp3Fj/Nl8MCWMxx9E%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/bible/videos	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/bible/videos.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/videos)
12:09:09	423046/423046	---MCZ	200	added ('OK')	text/html	etag:W/%2267486-FvJEwglxK6hc0R0/uNEJk4JFJE0%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/god/does-god-answer-prayers	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/god/does-god-answer-prayers.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/god/what-is-the-holy-spirit)
12:09:09	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:09:09%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/overview-series/god-loves-you	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/overview-series/god-loves-you.a1.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/god/what-is-the-holy-spirit)
12:09:10	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:09:10%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/god/GET	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/god/GET	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/god/what-is-the-holy-spirit)
12:09:11	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:09:11%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/god/POST	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/god/POST	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/god/what-is-the-holy-spirit)
12:09:12	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:09:12%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/god/10-meaniningful-benefits-of-prayer	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/god/10-meaniningful-benefits-of-prayer	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/8-things-the-book-of-mormon-teaches-about-god)
12:09:13	1319/1319	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2027%20Dec%202025%2019:09:13%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/life-has-purpose	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/8-things-the-book-of-mormon-teaches-about-god)
12:09:15	292907/292907	---M-Z	200	added ('OK')	text/html	etag:W/%224782b-UN0SGWcRqRMN84ALlI0ahulE6o0%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/god/relationship-with-god	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/god/relationship-with-god.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/purpose-of-life-in-the-book-of-mormon)
12:09:15	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:09:15%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/god/god-is-there-for-you	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/god/god-is-there-for-you.a7.delayed	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/purpose-of-life-in-the-book-of-mormon)
12:09:17	448538/448538	---M-Z	200	added ('OK')	text/html	etag:W/%226d81a-FSZ9MMnTL6LHPy50LGfVzTk31YM%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-receive-forgiveness-from-god	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-receive-forgiveness-from-god.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/repentance-and-forgiveness-in-book-of-mormon)
12:09:17	534426/534426	---M-Z	200	added ('OK')	text/html	etag:W/%228279a-N5H0d7+HkKhOcFixhOlJy7Wza4A%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-forgive-myself	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/how-can-i-forgive-myself.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/repentance-and-forgiveness-in-book-of-mormon)
12:09:18	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:09:18%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/because-of-him	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus/because-of-him	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/repentance-and-forgiveness-in-book-of-mormon)
12:09:19	2624/2624	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2019:09:19%20GMT	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/study-tips	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/study-tips	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/prayer-in-the-book-of-mormon)
12:09:22	613254/613254	---MCZ	200	added ('OK')	text/html	etag:W/%2295b86-WQ1YU3u0EUZ7Rx2d6K9Ucy6lgOo%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/life-and-mission-of-jesus-christ	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus/life-and-mission-of-jesus-christ.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus)
12:09:23	423938/423938	---MCZ	200	added ('OK')	text/html	etag:W/%2267802-1BqKGezb38F1Bk7JjBa+YPTmjQs%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus/4-ways-you-can-come-closer-to-jesus-christ	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/jesus/4-ways-you-can-come-closer-to-jesus-christ.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus)
12:09:24	465222/465222	---M-Z	200	added ('OK')	text/html	etag:W/%2271946-VdUGzqbUuuyT42GEty3kKmmv6nM%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/teachings-of-jesus-christ	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/becoming-like-jesus/teachings-of-jesus-christ.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/jesus)
